
x,y,z
634.8942963209817,107.77274257084213,d
638.863657396286,102.32566662598902,d
641.5703591127897,79.36512619322696,d
591.8698866372138,83.22631772326116,d
634.974531140794,71.03224492428217,d
598.3302003951264,74.9141934538639,d
576.3640155264668,131.616045563255,d
616.1381206257964,112.72206640378357,d
552.9211530040311,195.49790522373615,d
563.0493730820074,162.84592080413074,d
591.5021831943264,176.74764335176434,d
556.7199344839092,169.40784218441667,d
560.5613287793494,177.64889955811776,d
552.3260700368743,173.45818914007003,d
571.8894755796807,156.28974423626374,d
574.6798803317364,217.38876725116188,d
599.1009621967651,211.51948109671895,d
583.1168149143685,204.32515628799467,d
574.1489171927103,211.44151526578014,d
552.2067883348815,225.0596059317254,d
516.8442521881805,204.6326808099891,d
584.5940844287004,265.6917871791366,d
494.50130994250867,208.43899105458672,d
531.1111149942572,186.29225306271115,d
517.7050403103476,244.72264978737434,d
521.3591644502737,276.11533914885763,d
